crop,soil_type,temperature,humidity,rainfall,risk_index,fertilizer
Tomato,Clay,23.041666666666668,80.54166666666667,25.0,1.0,Balanced NPK
Potato,Sandy,25.541666666666668,66.625,0.0,0.0,High Potassium
Apple,Sandy,28.75,52.625,2.7,0.0,Balanced NPK
Peach,Sandy,24.0,73.66666666666667,0.1,0.0,Balanced NPK
Strawberry,Loam,20.83333333333333,81.25,0.7000000000000001,0.0,Balanced NPK
Corn (Maize),Sandy,30.75,37.54166666666666,0.0,0.0,Balanced NPK
Tomato,Clay,26.75,67.70833333333333,36.9,0.0,High Phosphorus
Bell Pepper,Loam,22.83333333333333,77.54166666666667,0.9,0.0,High Potassium
Tomato,Sandy,25.0,67.70833333333333,2.7,0.0,High Potassium
Corn (Maize),Loam,18.791666666666668,92.16666666666669,0.8,0.0,Balanced NPK
Strawberry,Loam,24.58333333333333,72.95833333333333,5.2,1.0,Balanced NPK
Bell Pepper,Loam,22.166666666666668,84.41666666666667,7.399999999999999,1.0,Balanced NPK
Potato,Sandy,25.58333333333333,66.75,0.0,0.0,High Potassium
Apple,Loam,23.916666666666668,76.70833333333333,3.7,1.0,Balanced NPK
Apple,Sandy,23.45833333333333,71.625,2.9,1.0,Organic Compost
Cherry,Sandy,20.666666666666668,68.79166666666667,0.0,0.0,High Potassium
Strawberry,Sandy,22.0,69.5,0.0,0.0,High Potassium
Tomato,Sandy,23.666666666666668,75.5,0.0,0.0,High Potassium
Tomato,Loam,21.916666666666668,84.33333333333333,0.0,0.0,High Potassium
Strawberry,Sandy,26.791666666666668,50.91666666666666,0.4,0.0,High Potassium
Peach,Sandy,22.625,65.66666666666667,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,23.875,73.54166666666667,0.3,0.0,Balanced NPK
Bell Pepper,Sandy,21.5,72.125,0.0,0.0,Balanced NPK
Bell Pepper,Loam,22.875,80.33333333333333,1.4,0.0,High Potassium
Cherry,Sandy,26.666666666666668,58.083333333333336,0.8,0.0,High Potassium
Strawberry,Sandy,26.25,59.91666666666666,0.2,0.0,High Potassium
Bell Pepper,Loam,22.666666666666668,84.04166666666667,0.9,0.0,High Potassium
Apple,Loam,21.95833333333333,83.75,5.7,1.0,Balanced NPK
Corn (Maize),Loam,20.666666666666668,78.58333333333333,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,28.375,48.91666666666666,0.0,0.0,Balanced NPK
Tomato,Loam,23.70833333333333,75.91666666666667,10.7,1.0,Balanced NPK
Strawberry,Sandy,20.625,61.41666666666666,0.0,0.0,High Potassium
Apple,Sandy,25.70833333333333,60.833333333333336,0.1,0.0,Balanced NPK
Peach,Sandy,22.416666666666668,75.41666666666667,0.0,0.0,Balanced NPK
Peach,Sandy,23.5,72.41666666666667,0.3,0.0,Balanced NPK
Grape,Sandy,20.70833333333333,70.16666666666667,0.0,1.0,Organic Compost
Cherry,Sandy,27.041666666666668,35.958333333333336,0.0,0.0,High Potassium
Potato,Sandy,26.125,64.83333333333333,2.2,0.0,High Potassium
Peach,Loam,22.83333333333333,86.33333333333333,4.3,1.0,Balanced NPK
Peach,Sandy,23.95833333333333,68.79166666666667,0.9,0.0,Balanced NPK
Strawberry,Sandy,23.291666666666668,77.95833333333333,0.3,0.0,High Potassium
Peach,Sandy,30.791666666666668,27.791666666666668,0.0,0.0,Balanced NPK
Grape,Loam,22.625,82.33333333333333,1.2,0.0,Balanced NPK
Strawberry,Sandy,25.5,61.458333333333336,0.0,0.0,High Potassium
Grape,Sandy,24.916666666666668,63.125,0.2,1.0,Organic Compost
Cherry,Loam,22.5,90.04166666666667,6.9,1.0,Balanced NPK
Potato,Loam,26.33333333333333,69.04166666666667,16.8,0.0,High Phosphorus
Grape,Loam,20.875,80.66666666666667,0.0,0.0,Balanced NPK
Cherry,Sandy,24.83333333333333,67.41666666666667,1.8,0.0,High Potassium
Peach,Sandy,28.25,52.91666666666666,1.4,0.0,Balanced NPK
Bell Pepper,Sandy,27.625,45.125,0.0,0.0,Balanced NPK
Potato,Sandy,23.95833333333333,69.83333333333333,0.2,0.0,High Potassium
Strawberry,Sandy,23.33333333333333,57.583333333333336,0.0,0.0,High Potassium
Apple,Sandy,22.83333333333333,75.625,0.0,0.0,Balanced NPK
Apple,Sandy,25.291666666666668,69.54166666666667,0.2,0.0,Balanced NPK
Tomato,Sandy,21.416666666666668,55.54166666666666,0.0,0.0,High Potassium
Grape,Sandy,25.291666666666668,69.54166666666667,0.2,0.0,High Potassium
Tomato,Sandy,28.916666666666668,57.04166666666666,0.1,0.0,High Potassium
Corn (Maize),Loam,25.666666666666668,70.875,12.3,1.0,Balanced NPK
Tomato,Sandy,30.166666666666668,51.375,0.0,1.0,Organic Compost
Potato,Loam,22.625,80.5,2.0,0.0,Balanced NPK
Corn (Maize),Sandy,26.375,57.04166666666666,0.0,0.0,Balanced NPK
Grape,Sandy,23.20833333333333,61.125,0.0,1.0,Organic Compost
Apple,Sandy,23.041666666666668,73.45833333333333,0.1,0.0,Balanced NPK
Tomato,Sandy,24.08333333333333,74.16666666666667,2.8000000000000003,1.0,Organic Compost
Strawberry,Sandy,29.45833333333333,39.41666666666666,0.0,0.0,High Potassium
Strawberry,Sandy,29.166666666666668,36.333333333333336,0.0,0.0,High Potassium
Cherry,Loam,20.375,87.45833333333333,0.0,1.0,Balanced NPK
Bell Pepper,Loam,20.875,80.66666666666667,0.0,0.0,High Potassium
Grape,Sandy,20.08333333333333,62.66666666666666,0.0,0.0,High Potassium
Grape,Sandy,22.45833333333333,51.208333333333336,0.0,0.0,High Potassium
Corn (Maize),Sandy,22.45833333333333,73.5,0.9,0.0,Balanced NPK
Cherry,Sandy,25.541666666666668,64.25,0.4,0.0,High Potassium
Strawberry,Sandy,20.58333333333333,53.375,0.0,0.0,High Potassium
Bell Pepper,Loam,21.416666666666668,87.125,0.4,0.0,High Potassium
Peach,Sandy,27.25,50.083333333333336,0.6,0.0,Balanced NPK
Peach,Sandy,23.58333333333333,70.625,0.1,0.0,Balanced NPK
Bell Pepper,Loam,24.58333333333333,78.20833333333333,1.9,0.0,High Potassium
Apple,Sandy,24.08333333333333,74.16666666666667,2.8000000000000003,1.0,Organic Compost
Strawberry,Sandy,20.541666666666668,64.41666666666667,0.0,0.0,High Potassium
Cherry,Sandy,27.666666666666668,51.958333333333336,0.0,0.0,High Potassium
Strawberry,Sandy,23.916666666666668,51.79166666666666,0.0,0.0,High Potassium
Potato,Sandy,22.25,72.45833333333333,0.1,0.0,High Potassium
Tomato,Sandy,29.33333333333333,39.625,0.0,0.0,High Potassium
Grape,Sandy,24.25,71.45833333333333,0.9,0.0,High Potassium
Strawberry,Sandy,21.5,33.375,0.0,0.0,High Potassium
Strawberry,Sandy,28.041666666666668,40.41666666666666,0.0,1.0,Organic Compost
Corn (Maize),Sandy,23.875,63.208333333333336,0.0,0.0,Balanced NPK
Tomato,Sandy,23.375,73.66666666666667,0.4,0.0,High Potassium
Apple,Loam,24.166666666666668,75.58333333333333,2.7,1.0,Balanced NPK
Cherry,Loam,22.166666666666668,78.04166666666667,0.9,0.0,Balanced NPK
Cherry,Loam,21.916666666666668,86.91666666666667,2.0,0.0,Balanced NPK
Tomato,Loam,21.916666666666668,78.875,0.1,0.0,High Potassium
Grape,Sandy,25.08333333333333,66.16666666666667,1.4,0.0,High Potassium
Potato,Loam,27.416666666666668,61.41666666666666,6.1,0.0,Balanced NPK
Corn (Maize),Sandy,27.791666666666668,45.125,0.0,0.0,Balanced NPK
Apple,Sandy,25.95833333333333,36.625,0.0,0.0,Balanced NPK
Grape,Loam,25.791666666666668,68.79166666666667,15.2,1.0,Balanced NPK
Cherry,Sandy,28.08333333333333,57.75,3.7,0.0,High Potassium
Tomato,Loam,23.666666666666668,77.66666666666667,4.1,1.0,Balanced NPK
Peach,Sandy,22.58333333333333,79.20833333333333,0.0,0.0,Balanced NPK
Apple,Sandy,23.125,41.875,0.0,0.0,Balanced NPK
Bell Pepper,Loam,21.916666666666668,89.75,1.8,0.0,High Potassium
Strawberry,Loam,23.625,80.04166666666667,10.6,1.0,Balanced NPK
Bell Pepper,Sandy,23.916666666666668,32.0,0.0,0.0,Balanced NPK
Bell Pepper,Loam,22.416666666666668,82.29166666666667,1.6,0.0,High Potassium
Apple,Loam,21.416666666666668,81.79166666666667,1.2,0.0,Balanced NPK
Potato,Loam,21.041666666666668,95.04166666666669,13.2,1.0,Balanced NPK
Grape,Sandy,26.791666666666668,59.66666666666666,3.0,0.0,Balanced NPK
Bell Pepper,Sandy,26.916666666666668,60.708333333333336,1.4,0.0,Balanced NPK
Corn (Maize),Sandy,26.041666666666668,56.25,0.0,0.0,Balanced NPK
Potato,Sandy,20.95833333333333,75.79166666666667,0.0,0.0,High Potassium
Cherry,Clay,25.041666666666668,70.95833333333333,26.6,1.0,Balanced NPK
Apple,Loam,23.666666666666668,77.5,1.5,0.0,Balanced NPK
Bell Pepper,Sandy,25.20833333333333,63.708333333333336,0.0,0.0,Balanced NPK
Peach,Sandy,25.5,43.958333333333336,0.0,0.0,Balanced NPK
Strawberry,Sandy,22.375,73.625,0.0,0.0,High Potassium
Bell Pepper,Sandy,25.95833333333333,55.16666666666666,0.0,0.0,Balanced NPK
Grape,Sandy,19.20833333333333,61.583333333333336,0.0,0.0,High Potassium
Bell Pepper,Sandy,30.375,42.708333333333336,0.1,0.0,Balanced NPK
Corn (Maize),Sandy,23.0,61.583333333333336,0.0,1.0,Organic Compost
Corn (Maize),Sandy,26.625,64.875,2.1,0.0,Balanced NPK
Potato,Sandy,28.83333333333333,42.25,0.0,0.0,High Potassium
Apple,Sandy,27.0,44.875,0.0,0.0,Balanced NPK
Cherry,Sandy,23.541666666666668,57.41666666666666,0.0,0.0,High Potassium
Grape,Sandy,20.541666666666668,60.333333333333336,0.0,1.0,Organic Compost
Corn (Maize),Sandy,20.08333333333333,35.208333333333336,0.0,0.0,Balanced NPK
Peach,Sandy,29.83333333333333,47.625,0.0,0.0,Balanced NPK
Potato,Loam,24.5,73.08333333333333,3.8,1.0,Balanced NPK
Apple,Sandy,22.791666666666668,64.45833333333333,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,22.58333333333333,54.333333333333336,0.0,0.0,Balanced NPK
Strawberry,Loam,22.58333333333333,79.20833333333333,15.4,1.0,Balanced NPK
Potato,Sandy,29.791666666666668,37.458333333333336,0.0,0.0,High Potassium
Bell Pepper,Sandy,25.041666666666668,65.16666666666667,0.7,0.0,Balanced NPK
Tomato,Loam,22.70833333333333,77.79166666666667,2.7,1.0,Balanced NPK
Potato,Sandy,27.875,40.125,0.0,0.0,High Potassium
Tomato,Sandy,29.83333333333333,31.666666666666668,0.0,0.0,High Potassium
Apple,Sandy,21.916666666666668,69.83333333333333,0.4,0.0,Balanced NPK
Bell Pepper,Sandy,27.791666666666668,50.5,0.0,0.0,Balanced NPK
Strawberry,Loam,25.041666666666668,66.125,5.8,0.0,Balanced NPK
Tomato,Loam,23.625,81.125,6.1,1.0,Balanced NPK
Tomato,Sandy,19.83333333333333,61.5,0.0,0.0,High Potassium
Grape,Sandy,19.166666666666668,68.29166666666667,0.0,0.0,High Potassium
Bell Pepper,Sandy,22.45833333333333,43.0,0.0,0.0,Balanced NPK
Cherry,Loam,22.83333333333333,80.29166666666667,0.4,0.0,Balanced NPK
Grape,Sandy,23.041666666666668,39.708333333333336,0.0,0.0,High Potassium
Tomato,Sandy,24.916666666666668,67.16666666666667,0.6000000000000001,0.0,High Potassium
Corn (Maize),Sandy,26.791666666666668,59.66666666666666,3.0,0.0,Balanced NPK
Grape,Loam,21.875,80.33333333333333,0.1,0.0,Balanced NPK
Grape,Sandy,23.916666666666668,71.25,0.5,1.0,Organic Compost
Cherry,Loam,25.875,67.66666666666667,7.1,0.0,Balanced NPK
Potato,Sandy,28.5,51.875,0.5,0.0,High Potassium
Tomato,Loam,22.20833333333333,87.54166666666667,2.1,1.0,Balanced NPK
Tomato,Sandy,20.75,69.79166666666667,0.0,0.0,High Potassium
Cherry,Sandy,25.5,48.583333333333336,0.0,0.0,High Potassium
Potato,Sandy,20.416666666666668,71.45833333333333,0.0,0.0,High Potassium
Tomato,Loam,21.666666666666668,87.29166666666667,0.9,0.0,High Potassium
Potato,Loam,21.666666666666668,84.45833333333333,0.0,0.0,Balanced NPK
Strawberry,Loam,21.541666666666668,91.45833333333331,6.7,1.0,Balanced NPK
Potato,Clay,19.75,92.33333333333331,29.200000000000003,1.0,Balanced NPK
Tomato,Sandy,29.875,41.75,0.9,0.0,High Potassium
Apple,Sandy,21.25,66.29166666666667,0.3,0.0,Balanced NPK
Strawberry,Sandy,24.75,73.66666666666667,1.0,0.0,High Potassium
Corn (Maize),Loam,20.625,80.83333333333333,0.2,0.0,Balanced NPK
Strawberry,Sandy,22.83333333333333,53.54166666666666,0.0,0.0,High Potassium
Tomato,Loam,30.08333333333333,54.083333333333336,8.5,1.0,Balanced NPK
Strawberry,Sandy,22.75,65.625,0.0,0.0,High Potassium
Strawberry,Loam,21.666666666666668,91.25,9.7,1.0,Balanced NPK
Peach,Sandy,29.541666666666668,52.0,0.2,0.0,Balanced NPK
Apple,Sandy,24.291666666666668,65.54166666666667,0.0,1.0,Organic Compost
Apple,Loam,22.45833333333333,76.875,3.7,1.0,Balanced NPK
Tomato,Sandy,22.5,64.0,0.0,0.0,High Potassium
Corn (Maize),Sandy,23.5,73.54166666666667,0.7,0.0,Balanced NPK
Apple,Sandy,24.166666666666668,67.58333333333333,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,20.166666666666668,54.125,0.0,0.0,Balanced NPK
Cherry,Sandy,23.875,69.95833333333333,0.4,0.0,High Potassium
Bell Pepper,Loam,26.95833333333333,65.16666666666667,5.3,0.0,Balanced NPK
Bell Pepper,Loam,22.125,84.58333333333333,14.3,1.0,Balanced NPK
Cherry,Sandy,21.95833333333333,70.70833333333333,0.4,0.0,High Potassium
Bell Pepper,Loam,20.5,78.91666666666667,0.0,0.0,High Potassium
Tomato,Sandy,23.875,72.08333333333333,0.7000000000000001,0.0,High Potassium
Apple,Loam,21.75,83.0,0.0,0.0,Balanced NPK
Potato,Sandy,23.08333333333333,61.583333333333336,0.6,0.0,High Potassium
Peach,Loam,23.125,78.83333333333333,4.8,1.0,Balanced NPK
Corn (Maize),Sandy,26.45833333333333,47.16666666666666,0.0,1.0,Organic Compost
Peach,Sandy,25.625,53.41666666666666,0.3,0.0,Balanced NPK
Peach,Sandy,24.916666666666668,66.95833333333333,0.0,0.0,Balanced NPK
Potato,Sandy,19.83333333333333,59.41666666666666,0.0,0.0,High Potassium
Grape,Sandy,28.875,46.79166666666666,0.6000000000000001,0.0,High Potassium
Tomato,Sandy,22.0,74.875,0.0,0.0,High Potassium
Peach,Loam,22.45833333333333,80.0,1.1,0.0,Balanced NPK
Apple,Loam,22.416666666666668,82.20833333333333,1.2000000000000002,0.0,Balanced NPK
Tomato,Loam,22.916666666666668,76.29166666666667,5.4,1.0,Balanced NPK
Peach,Sandy,25.375,62.79166666666666,0.1,0.0,Balanced NPK
Peach,Sandy,23.95833333333333,70.29166666666667,0.0,0.0,Balanced NPK
Cherry,Sandy,23.70833333333333,51.16666666666666,0.0,0.0,High Potassium
Corn (Maize),Sandy,25.5,54.333333333333336,4.800000000000001,0.0,Balanced NPK
Bell Pepper,Sandy,28.625,50.458333333333336,0.0,0.0,Balanced NPK
Peach,Sandy,27.541666666666668,55.66666666666666,3.0,1.0,Organic Compost
Peach,Sandy,25.75,44.958333333333336,0.0,0.0,Balanced NPK
Cherry,Sandy,21.416666666666668,46.5,0.0,0.0,High Potassium
Tomato,Loam,23.08333333333333,78.125,3.6,1.0,Balanced NPK
Bell Pepper,Sandy,21.375,62.333333333333336,0.0,0.0,Balanced NPK
Cherry,Sandy,27.0,27.20833333333333,0.0,0.0,High Potassium
Potato,Loam,21.291666666666668,94.91666666666669,2.5,1.0,Balanced NPK
Tomato,Sandy,21.791666666666668,38.04166666666666,0.0,0.0,High Potassium
Peach,Sandy,27.916666666666668,34.625,0.0,0.0,Balanced NPK
Peach,Sandy,25.125,68.29166666666667,3.9,0.0,Balanced NPK
Corn (Maize),Sandy,23.166666666666668,52.333333333333336,0.0,0.0,Balanced NPK
Peach,Loam,25.83333333333333,65.20833333333333,6.8,0.0,Balanced NPK
Peach,Sandy,29.95833333333333,45.0,0.0,0.0,Balanced NPK
Strawberry,Sandy,28.33333333333333,41.16666666666666,0.0,0.0,High Potassium
Potato,Sandy,21.416666666666668,76.33333333333333,0.0,0.0,High Potassium
Tomato,Sandy,29.33333333333333,41.66666666666666,0.1,0.0,High Potassium
Corn (Maize),Sandy,28.45833333333333,53.083333333333336,0.6000000000000001,0.0,Balanced NPK
Bell Pepper,Sandy,24.58333333333333,39.54166666666666,0.0,0.0,Balanced NPK
Peach,Sandy,27.75,37.083333333333336,0.0,0.0,Balanced NPK
Peach,Sandy,29.166666666666668,50.125,0.0,0.0,Balanced NPK
Potato,Loam,21.125,84.54166666666667,0.6,0.0,Balanced NPK
Corn (Maize),Sandy,20.33333333333333,54.125,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,24.45833333333333,69.41666666666667,3.2,0.0,Balanced NPK
Strawberry,Loam,20.166666666666668,87.54166666666667,0.8,0.0,Balanced NPK
Apple,Sandy,19.541666666666668,60.75,0.0,0.0,Balanced NPK
Grape,Sandy,26.20833333333333,28.0,0.0,0.0,High Potassium
Strawberry,Loam,25.375,71.45833333333333,7.7,1.0,Balanced NPK
Cherry,Loam,22.791666666666668,81.66666666666667,7.1,1.0,Balanced NPK
Apple,Sandy,25.75,59.375,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,28.83333333333333,42.25,0.0,0.0,Balanced NPK
Grape,Loam,24.33333333333333,74.0,13.3,1.0,Balanced NPK
Strawberry,Loam,20.0,88.875,1.4,0.0,Balanced NPK
Potato,Sandy,20.166666666666668,67.58333333333333,0.0,0.0,High Potassium
Potato,Sandy,28.20833333333333,55.083333333333336,1.3,1.0,Organic Compost
Apple,Loam,21.791666666666668,82.875,0.7,0.0,Balanced NPK
Cherry,Sandy,19.70833333333333,64.83333333333333,0.0,0.0,High Potassium
Corn (Maize),Sandy,23.45833333333333,63.25,0.0,0.0,Balanced NPK
Corn (Maize),Loam,20.375,75.83333333333333,0.0,0.0,Balanced NPK
Tomato,Loam,23.791666666666668,76.58333333333333,5.1,1.0,Balanced NPK
Apple,Sandy,29.0,49.75,0.3,1.0,Organic Compost
Corn (Maize),Loam,24.125,74.33333333333333,8.3,1.0,Balanced NPK
Peach,Sandy,21.291666666666668,55.458333333333336,0.0,0.0,Balanced NPK
Corn (Maize),Loam,23.041666666666668,78.16666666666667,1.9,0.0,Balanced NPK
Strawberry,Sandy,28.541666666666668,42.958333333333336,0.0,0.0,High Potassium
Bell Pepper,Sandy,19.791666666666668,60.458333333333336,0.0,0.0,Balanced NPK
Apple,Sandy,25.375,62.79166666666666,0.1,0.0,Balanced NPK
Strawberry,Loam,22.875,74.75,1.9,0.0,Balanced NPK
Corn (Maize),Sandy,30.916666666666668,38.125,0.0,0.0,Balanced NPK
Grape,Sandy,26.416666666666668,36.833333333333336,0.0,0.0,High Potassium
Strawberry,Sandy,20.95833333333333,75.79166666666667,0.0,0.0,High Potassium
Tomato,Sandy,21.83333333333333,64.66666666666667,0.0,0.0,High Potassium
Grape,Sandy,31.33333333333333,31.375,0.0,0.0,High Potassium
Corn (Maize),Sandy,30.125,37.41666666666666,0.0,0.0,Balanced NPK
Apple,Sandy,22.70833333333333,63.79166666666666,0.6,0.0,Balanced NPK
Corn (Maize),Sandy,23.416666666666668,77.875,0.0,0.0,Balanced NPK
Bell Pepper,Loam,20.5,85.0,1.0,0.0,High Potassium
Grape,Sandy,20.83333333333333,74.08333333333333,0.5,0.0,High Potassium
Apple,Sandy,23.416666666666668,74.54166666666667,0.4,0.0,Balanced NPK
Potato,Sandy,21.83333333333333,52.208333333333336,0.0,0.0,High Potassium
Corn (Maize),Sandy,29.33333333333333,46.25,2.0,0.0,Balanced NPK
Peach,Sandy,27.666666666666668,54.75,1.3,0.0,Balanced NPK
Peach,Sandy,23.375,78.25,0.0,0.0,Balanced NPK
Strawberry,Sandy,27.20833333333333,33.833333333333336,0.0,0.0,High Potassium
Cherry,Sandy,23.83333333333333,74.95833333333333,0.3,0.0,High Potassium
Apple,Sandy,21.70833333333333,58.833333333333336,0.0,0.0,Balanced NPK
Strawberry,Loam,18.916666666666668,76.54166666666667,0.1,0.0,Balanced NPK
Bell Pepper,Sandy,22.20833333333333,76.75,0.3,0.0,Balanced NPK
Peach,Loam,22.166666666666668,82.0,0.1,0.0,Balanced NPK
Corn (Maize),Sandy,26.25,63.66666666666666,2.3,0.0,Balanced NPK
Tomato,Sandy,18.33333333333333,69.25,0.0,0.0,High Potassium
Bell Pepper,Loam,19.95833333333333,86.91666666666667,2.0,0.0,High Potassium
Potato,Sandy,24.5,65.25,0.0,0.0,High Potassium
Grape,Sandy,21.0,62.708333333333336,0.0,0.0,High Potassium
Tomato,Sandy,21.666666666666668,65.75,0.0,0.0,High Potassium
Apple,Loam,22.375,83.625,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,23.95833333333333,73.54166666666667,1.6,0.0,Balanced NPK
Strawberry,Sandy,24.375,50.54166666666666,0.0,1.0,Organic Compost
Peach,Sandy,23.666666666666668,66.5,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,24.416666666666668,66.95833333333333,1.4,0.0,Balanced NPK
Grape,Sandy,20.875,60.833333333333336,0.0,0.0,High Potassium
Cherry,Sandy,23.58333333333333,70.20833333333333,0.9,0.0,High Potassium
Potato,Sandy,24.20833333333333,64.25,0.5,0.0,High Potassium
Grape,Sandy,24.0,70.66666666666667,0.4,0.0,High Potassium
Strawberry,Sandy,25.625,52.75,0.0,0.0,High Potassium
Apple,Sandy,20.75,69.79166666666667,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,29.75,39.79166666666666,0.0,0.0,Balanced NPK
Apple,Sandy,25.416666666666668,51.04166666666666,0.0,0.0,Balanced NPK
Strawberry,Sandy,23.875,37.708333333333336,0.0,0.0,High Potassium
Potato,Loam,24.08333333333333,65.70833333333333,9.1,0.0,Balanced NPK
Apple,Loam,23.83333333333333,80.70833333333333,4.2,1.0,Balanced NPK
Apple,Loam,21.95833333333333,89.70833333333333,8.6,1.0,Balanced NPK
Cherry,Sandy,24.666666666666668,54.66666666666666,0.0,0.0,High Potassium
Cherry,Sandy,23.58333333333333,73.08333333333333,0.4,0.0,High Potassium
Peach,Loam,24.0,76.5,8.9,1.0,Balanced NPK
Apple,Loam,23.125,74.54166666666667,2.8000000000000003,1.0,Balanced NPK
Potato,Sandy,19.08333333333333,45.625,0.0,0.0,High Potassium
Grape,Sandy,19.58333333333333,72.08333333333333,0.0,0.0,High Potassium
Peach,Sandy,28.791666666666668,46.458333333333336,0.1,0.0,Balanced NPK
Tomato,Loam,25.541666666666668,62.79166666666666,12.5,0.0,Balanced NPK
Peach,Loam,22.666666666666668,78.75,6.6,1.0,Balanced NPK
Peach,Sandy,20.875,65.125,0.0,0.0,Balanced NPK
Cherry,Loam,20.875,87.95833333333333,2.4,1.0,Balanced NPK
Potato,Loam,22.58333333333333,83.75,2.5,1.0,Balanced NPK
Corn (Maize),Loam,22.33333333333333,80.79166666666667,1.6,0.0,Balanced NPK
Strawberry,Sandy,23.0,66.58333333333333,0.7,0.0,High Potassium
Corn (Maize),Sandy,18.25,62.583333333333336,0.0,0.0,Balanced NPK
Apple,Sandy,25.58333333333333,64.16666666666667,0.8,0.0,Balanced NPK
Bell Pepper,Loam,21.041666666666668,91.66666666666669,9.1,1.0,Balanced NPK
Apple,Loam,23.33333333333333,78.29166666666667,3.9,1.0,Balanced NPK
Grape,Loam,23.375,79.95833333333333,2.0,0.0,Balanced NPK
Cherry,Sandy,22.95833333333333,73.875,0.3,0.0,High Potassium
Potato,Sandy,27.20833333333333,60.125,0.7,0.0,High Potassium
Peach,Sandy,23.416666666666668,73.58333333333333,1.1,0.0,Balanced NPK
Potato,Sandy,22.33333333333333,56.41666666666666,0.0,0.0,High Potassium
Strawberry,Sandy,20.166666666666668,59.083333333333336,0.0,0.0,High Potassium
Corn (Maize),Loam,21.25,82.45833333333333,2.1,1.0,Balanced NPK
Strawberry,Sandy,26.291666666666668,62.833333333333336,0.6,0.0,High Potassium
Apple,Loam,23.20833333333333,77.29166666666667,1.7,0.0,Balanced NPK
Potato,Sandy,24.041666666666668,71.45833333333333,1.5,0.0,High Potassium
